candidate_id,candidate_role,job_id,job_title,company_name,text_match_pct,skill_overlap_pct,final_match_score,rank,matching_skills,missing_skills,suitability
11995013,arts,3900945043,Sales Lead - Chico's,"Chico's FAS, Inc.",14.5,100.0,40.1,7,customer_service|leadership|sales,,Highly Suitable
11995013,arts,3885835397,Certified Medical Assistant PRN- Urgent Care- Easley,Bon Secours,16.7,33.3,21.7,8,communication,patient_care|recruitment,Suitable
11995013,arts,3903474797,Medical Assistant (MA) Tiffin Primary Care,Bon Secours Mercy Health,16.3,33.3,21.4,9,communication,patient_care|recruitment,Suitable
11995013,arts,3905331521,Medical Assistant,A Hiring Company,17.4,0.0,12.2,10,,,Not Suitable
12011623,engineering,3902828481,Remote opportunity for P&C Insurance Data Scientist/Actuary - PR12690A,Pryor Associates Executive Search,15.4,80.0,34.8,1,machine_learning|pandas|python|sql,data_science,Suitable
12011623,engineering,3891069967,Data Scientist (Human Services experience),FUSTIS LLC,15.4,71.4,32.2,2,data_analysis|machine_learning|python|sql|tableau,data_science|power_bi,Suitable
12011623,engineering,3902364752,SAS Developer,PEOPLE FORCE CONSULTING INC,15.7,50.0,26.0,3,data_analysis|sas|sql,communication|leadership|sales,Suitable
12011623,engineering,3898177352,Data Scientist / Statistician Intern Summer 2024 (MS/PhD),The Lubrizol Corporation,16.8,45.4,25.4,4,c#|data_analysis|machine_learning|python|sas,agile|c++|data_science|patient_care|recruitment|sales,Suitable
12011623,engineering,3904363560,Data Scientist,NORC at the University of Chicago,16.2,45.4,25.0,5,data_analysis|machine_learning|python|sas|sql,data_science|git|leadership|nlp|recruitment|social_media,Suitable
12011623,engineering,3904718097,Data Scientist,BizCoder AI,16.2,36.4,22.3,6,data_analysis|machine_learning|python|sql,aws|azure|communication|data_science|gcp|javascript|matlab,Suitable
12011623,engineering,3904389544,Data Scientist,Unified Women's Healthcare,15.3,35.3,21.3,7,data_analysis|machine_learning|pandas|python|sql|tableau,aws|azure|ci_cd|communication|data_science|gcp|git|hadoop|power_bi|spark|sql_server,Suitable
12011623,engineering,3904379839,Data Scientist - Customer Service,Textron Aviation,15.3,33.3,20.7,8,data_analysis|machine_learning|python|sas|sql,communication|customer_service|data_science|excel|forecasting|leadership|ms_office|powerpoint|recruitment|taxation,Suitable
12011623,engineering,3901950021,Lead Data Scientist,Smart IT Frame LLC,15.8,27.8,19.4,9,html|machine_learning|python|sql|tableau,adobe|c++|communication|css|data_science|hadoop|java|javascript|leadership|marketing|perl|sales|sql_server,Not Suitable
12011623,engineering,3901348764,Data Analyst,Sun Technologies,15.6,26.7,18.9,10,data_analysis|machine_learning|sql|tableau,accounting|auditing|data_science|excel|forecasting|leadership|ms_office|power_bi|powerpoint|project_management|sql_server,Not Suitable
12019284,fitness,3901962439,Personal Trainer,Anytime Fitness,14.8,100.0,40.4,1,sales,,Highly Suitable
12019284,fitness,3902352534,Personal Training Sales Manager,LA Fitness,13.8,100.0,39.7,2,communication|customer_service|leadership|sales,,Suitable
12019284,fitness,83789755,Osteogenic Loading Coach,OsteoStrong,13.5,100.0,39.4,3,customer_service,,Suitable
12019284,fitness,3901376615,Customer Experience Specialist,BridgeAthletic,14.0,80.0,33.8,4,communication|leadership|marketing|sales,salesforce,Suitable
12019284,fitness,3901946257,"Fitness Specialist - FT: Eaton, Cleveland, OH",Premise Health,14.6,75.0,32.7,5,communication|customer_service|leadership,recruitment,Suitable
12019284,fitness,3905295700,Personal Trainer,10 Fitness,13.9,60.0,27.8,6,customer_service|leadership|sales,auditing|onboarding,Suitable
12019284,fitness,3902760203,Personal Trainer,Life Time Inc.,16.3,0.0,11.4,7,,onboarding,Not Suitable
12019284,fitness,3906231381,Regional Exercise Specialist,Plus One an Optum Company,13.8,0.0,9.7,8,,excel|powerpoint,Not Suitable
12019284,fitness,3903825552,Wellness Specialist (Part-Time),City of Memphis,13.5,0.0,9.5,9,,,Not Suitable
12019284,fitness,3902751695,Fitness Trainer,Troon,13.4,0.0,9.4,10,,,Not Suitable
12021752,banking,3887471567,Real Estate Acquisitions Analyst ,Coda Search│Staffing,16.3,100.0,41.4,1,marketing|sales,,Highly Suitable
12021752,banking,3887472403,Private Equity Investments (Associate),Coda Search│Staffing,15.7,100.0,41.0,2,marketing|sales,,Highly Suitable
12021752,banking,3888826426,Vice President Investment Banking,Selby Jennings,15.8,50.0,26.1,3,leadership|marketing,financial_analysis|negotiation,Suitable
12021752,banking,3905348736,"Real Estate Investment, Associate",Blue Owl Capital,15.8,40.0,23.1,4,marketing|sales,excel|financial_analysis|powerpoint,Suitable
12021752,banking,3901347804,Mergers and Acquisitions Associate,"AmTrust Financial Services, Inc.",15.6,33.3,21.0,5,sales,excel|powerpoint,Suitable
12021752,banking,3899529606,Vice President Project Finance,Storm4,16.5,25.0,19.0,6,marketing,negotiation|recruitment|taxation,Not Suitable
12021752,banking,3898167919,Investment Banking Analyst,Selby Jennings,16.2,25.0,18.9,7,marketing,communication|excel|financial_analysis,Not Suitable
12021752,banking,3902848182,Investment Banking Associate ,The Green Recruitment Company,17.4,20.0,18.2,8,leadership,communication|excel|onboarding|taxation,Not Suitable
12021752,banking,3709615746,Director Origination,Holding Company,16.5,0.0,11.6,9,,,Not Suitable
12021752,banking,3901350241,Investment Associate - Secondaries,Cain & Mann,15.3,0.0,10.7,10,,financial_analysis,Not Suitable
12022566,engineering,3901936712,Technical Program Manager/Product Quality Manager,WalkWater Technologies,17.2,100.0,42.0,1,project_management,,Highly Suitable
12022566,engineering,3906077040,HVB Methods Engineer Specialist,"BMW Manufacturing Co., LLC",18.2,66.7,32.7,2,ms_office|project_management,communication,Suitable
12022566,engineering,3906080350,HVB Methods Engineer Analyst,"BMW Manufacturing Co., LLC",17.4,50.0,27.2,3,ms_office,communication,Suitable
12022566,engineering,3887874253,Maintenance & Reliability Manager,"JSK Recruiting, Inc.",16.8,16.7,16.8,4,project_management,communication|excel|leadership|sales|sap,Not Suitable
12022566,engineering,3898171316,Supply Chain Director,Pacific International Executive Search,17.0,14.3,16.2,5,forecasting,agile|auditing|budgeting|excel|leadership|negotiation,Not Suitable
12022566,engineering,3902756405,Warehouse Senior Industrial Engineer,"Ryder System, Inc.",16.7,11.1,15.1,6,ms_office,autocad|communication|data_analysis|excel|power_bi|powerpoint|sql|tableau,Not Suitable
12022566,engineering,3905329274,Quality Engineer -Testing,The Job Network,20.1,0.0,14.0,7,,auditing|communication|leadership,Not Suitable
12022566,engineering,3884444636,Quality Manager,W3Global,18.6,0.0,13.0,8,,auditing|aws|communication,Not Suitable
12022566,engineering,3899522227,Manufacturing Engineer II,Planet Pharma,17.3,0.0,12.1,9,,data_analysis,Not Suitable
12022566,engineering,3904574627,Manufacturing Engineer,Oil and Gas Job Search Ltd,16.8,0.0,11.8,10,,,Not Suitable
12043694,aviation,3902828500,Senior System Administrator,Comrise,18.4,0.0,12.9,1,,communication|docker|leadership|linux|python,Not Suitable
12043694,aviation,3895219368,System Administrator,KPG99 INC,17.2,0.0,12.0,2,,,Not Suitable
12043694,aviation,3885854571,Systems Administrator,Creative Financial Staffing (CFS),16.9,0.0,11.8,3,,azure,Not Suitable
12043694,aviation,3901993008,Lead Software Developer - Secret Clearance,Piper Companies,16.5,0.0,11.5,4,,.net|accounting|adobe|agile|auditing|aws|azure|c#|css|data_analysis|gcp|git|html|java|javascript|jenkins|leadership|linux|machine_learning|ms_office|power_bi|project_management|python|salesforce|sas|sql|sql_server|tableau,Not Suitable
12043694,aviation,3905238535,Systems Administrator,Surge Staffing,16.4,0.0,11.5,5,,payroll|sql|sql_server,Not Suitable
12043694,aviation,3905869822,Azure Cloud Systems Administrator,All Lines Technology,16.3,0.0,11.4,6,,azure|leadership|linux,Not Suitable
12043694,aviation,3902868050,System Administrator,Insight Global,15.9,0.0,11.1,7,,communication,Not Suitable
12043694,aviation,3902802362,System Administrator,Burnett Specialists Staffing | Recruiting,15.9,0.0,11.1,8,,azure|customer_service,Not Suitable
12043694,aviation,3901944039,Sr. Windows Server Engineer,NLB Services,15.9,0.0,11.1,9,,leadership|project_management,Not Suitable
12043694,aviation,3884923053,Windows Architect,Tata Consultancy Services,15.8,0.0,11.0,10,,auditing|python,Not Suitable
12045067,information_technology,3900942500,Journeyman Systems Engineer,Odyssey Systems,16.2,0.0,11.3,1,,auditing|sales,Not Suitable
12045067,information_technology,3901341765,"Engineer (ICT Systems Operations, Administration and Maintenance)",Spektrum,16.0,0.0,11.2,2,,customer_service|sales,Not Suitable
12045067,information_technology,3901344624,Director of Network Operations,Apex Systems,15.9,0.0,11.1,3,,leadership|project_management,Not Suitable
12045067,information_technology,3904421665,Engineering Technician IV,SMX,15.8,0.0,11.1,4,,leadership,Not Suitable
12045067,information_technology,3903830389,Operations Officer / C5ISR Analyst,CACI International Inc,15.2,0.0,10.6,5,,communication,Not Suitable
12045067,information_technology,3889709268,Tactical Communications Subject Matter Expert,"Tec-Masters, Inc. (TMI)",15.0,0.0,10.5,6,,adobe|excel|ms_office|powerpoint|project_management,Not Suitable
12045067,information_technology,3894563596,SATCOM Engineer,CACI International Inc,14.8,0.0,10.4,7,,communication,Not Suitable
12045067,information_technology,3905208812,Regional Capital Projects SIS Engineer,CONTECH CONTROL SERVICES,14.7,0.0,10.3,8,,auditing|autocad|leadership|ms_office|project_management|sap,Not Suitable
12045067,information_technology,3903832205,Network Architect - SME,CACI International Inc,14.7,0.0,10.3,9,,agile|communication|salesforce|sap,Not Suitable
12045067,information_technology,3904364506,Sr. Systems Engineer,Motorola Solutions,14.7,0.0,10.3,10,,communication|linux|project_management|recruitment|sales,Not Suitable
12059198,business_development,3891016000,Director of Sales and Marketing,Juniper Communities,13.7,100.0,39.6,1,customer_service|leadership|marketing|sales,,Suitable
12059198,business_development,3901348930,Director of Business Development,Arrowhead Behavioral Health,15.5,75.0,33.4,2,customer_service|marketing|sales,recruitment,Suitable
12059198,business_development,3904389869,Clinical Navigator - FT | Kyle Rehab Central Team,PAM Health Rehabilitation Hospital of Kyle,19.5,57.1,30.8,3,customer_service|leadership|marketing|sales,communication|nursing|patient_care,Suitable
12059198,business_development,3906254743,Clinical Navigator - PRN | New Braunfels LTACH/Rehab,PAM Health Specialty and Rehabilitation Hospital of New Braunfels,19.3,57.1,30.6,4,customer_service|leadership|marketing|sales,communication|nursing|patient_care,Suitable
12059198,business_development,3894873056,Senior Clinical Navigator | Corpus Christi Bayfront,PAM Health Specialty Hospital of Corpus Christi Bayfront,19.0,57.1,30.4,5,customer_service|leadership|marketing|sales,communication|nursing|patient_care,Suitable
12059198,business_development,3904394489,Lead Clinical Navigator | Golden Rehab,PAM Health Rehabilitation Hospital of Golden,18.9,57.1,30.4,6,customer_service|leadership|marketing|sales,communication|nursing|patient_care,Suitable
12059198,business_development,3888943273,"Business Development Representative / Phila., PA Area",Seabrook Rehab,14.1,66.7,29.8,7,marketing|sales,crm,Suitable
12059198,business_development,3905331973,Clinical Navigator - FT | Luling Rehab/LTACH,PAM Health Specialty and Rehabilitation Hospital of Luling,14.4,57.1,27.2,8,customer_service|leadership|marketing|sales,communication|nursing|patient_care,Suitable
12059198,business_development,3895594800,LIBERTY CARE COORDINATOR,Liberty Healthcare and Rehabilitation Services,13.9,40.0,21.7,9,marketing|sales,crm|nursing|patient_care,Suitable
12059198,business_development,3905299887,Clinical Liaison (RN or RT),Regency Hospital Company,14.0,33.3,19.8,10,sales,nursing|patient_care,Not Suitable
12059610,apparel,3904422593,Cleaner,ABM Industries,29.5,100.0,50.7,1,customer_service,,Highly Suitable
12059610,apparel,3905328863,Porter,ABM Industries,27.4,100.0,49.2,2,customer_service,,Highly Suitable
12059610,apparel,3884443038,Pharmaceutical Sanitation Technician,ABM Industries,24.0,100.0,46.8,3,customer_service,,Highly Suitable
12059610,apparel,3849987120,Pre-Finish Supervisor,"PACIFIC ARCHITECTURAL WOOD PRODUCTS, LLC",26.3,66.7,38.4,4,communication|sales,leadership,Suitable
12059610,apparel,3885106276,"Production Supervisor - 2nd Shift (Fall River, WI)","Metalcraft of Mayville, Inc.",18.7,50.0,28.1,5,communication|sales,leadership|sap,Suitable
12059610,apparel,3906221713,ASSISTANT FABRICATION OPERATIONS MANAGER,JBS USA,31.1,0.0,21.8,6,,,Suitable
12059610,apparel,3888938975,Warehouse Custodian,Reyes Holdings,23.3,0.0,16.3,7,,,Not Suitable
12059610,apparel,3886464163,"Building Operations, Janitorial Services",myGwork - LGBTQ+ Business Community,20.6,0.0,14.5,8,,recruitment,Not Suitable
12059610,apparel,3905205491,Janitor - FT,Goodwill of Central and Northern Arizona,19.9,0.0,13.9,9,,recruitment|social_media,Not Suitable
12059610,apparel,3905207203,Sanitation Associate 3rd Shift (10:30pm-7am),Home Chef,18.6,0.0,13.0,10,,,Not Suitable
12065211,accountant,3905841421,Accounting Specialist,Sealevel Systems,26.8,100.0,48.7,1,accounting|auditing|payroll,,Highly Suitable
12065211,accountant,3891298779,Governmental Accountant,Choctaw Nation of Oklahoma,26.0,100.0,48.2,2,accounting|auditing|payroll,,Highly Suitable
12065211,accountant,3889774221,Management Company Senior Accountant,,24.8,100.0,47.4,3,accounting|auditing,,Highly Suitable
12065211,accountant,3900095438,Staff Accountant,Valiant Integrated Services,24.6,100.0,47.2,4,accounting|auditing|marketing,,Highly Suitable
12065211,accountant,3886894439,Senior Staff Accountant,Tandym Group,28.6,80.0,44.0,5,accounting|auditing|excel|taxation,sales,Highly Suitable
12065211,accountant,3904965823,Senior Accountant,Concero,24.7,83.3,42.3,6,accounting|auditing|customer_service|excel|taxation,communication,Highly Suitable
12065211,accountant,3902954342,Senior Accountant,BRAVA Talent Solutions,24.4,80.0,41.1,7,accounting|auditing|excel|taxation,communication,Highly Suitable
12065211,accountant,3891068832,Accounting Manager,CloudMasters,25.9,75.0,40.6,8,accounting|excel|taxation,communication,Highly Suitable
12065211,accountant,3898164454,Senior Accountant,Geosyntec Consultants,26.9,66.7,38.8,9,accounting|auditing|excel|taxation,communication|leadership,Suitable
12065211,accountant,3899523817,Senior Accountant,Vaco,27.2,50.0,34.1,10,accounting|auditing|excel|taxation,adobe|budgeting|communication|financial_analysis,Suitable
12071138,finance,3901455803,Finance Manager,Berkshire Agricultural Ventures,22.3,80.0,39.6,1,accounting|auditing|financial_analysis|payroll,leadership,Suitable
12071138,finance,3889781551,Director of Finance,A Hiring Company,20.7,83.3,39.5,2,accounting|auditing|payroll|project_management|taxation,sales,Suitable
12071138,finance,3905230703,Grant Accountant,Sojourner House,21.3,80.0,38.9,3,accounting|auditing|excel|quickbooks,budgeting,Suitable
12071138,finance,3901947010,Controller,"CARMICHAEL'S CASHWAY PHARMACY, INC.",22.7,71.4,37.3,4,accounting|auditing|ms_office|payroll|taxation,communication|sales,Suitable
12071138,finance,3651735073,Director of Finance,Society of St. Vincent de Paul Detroit,21.7,70.0,36.2,5,accounting|auditing|excel|financial_analysis|ms_office|payroll|taxation,budgeting|forecasting|leadership,Suitable
12071138,finance,3902782574,Accounting Manager,,20.6,66.7,34.4,6,accounting|auditing|quickbooks|taxation,budgeting|forecasting,Suitable
12071138,finance,3885108059,"Finance Analyst (Job #247) ($77,056 - $85,028)",Rural Community Assistance Corporation (RCAC),21.7,60.0,33.2,7,accounting|auditing|excel|financial_analysis|ms_office|payroll,budgeting|forecasting|leadership|powerpoint,Suitable
12071138,finance,3891071499,Director of Finance,"City of Lakewood, Ohio",20.8,57.1,31.7,8,accounting|auditing|financial_analysis|payroll,agile|forecasting|leadership,Suitable
12071138,finance,3898177156,"Senior Director, Finance & Operations",Felicity House NY,21.9,50.0,30.3,9,accounting|auditing|payroll|project_management,communication|leadership|recruitment|salesforce,Suitable
12071138,finance,3895203981,CHIEF FINANCIAL OFFICER / CONTROLLER,The Harmonie Club,21.2,40.0,26.8,10,accounting|auditing|payroll|taxation,budgeting|communication|forecasting|leadership|negotiation|sales,Suitable
12082377,sales,3901454540,Outside Sales Representative,"Building Material Distributors, Inc. (BMD, Inc.)",16.7,100.0,41.7,1,marketing|sales,,Highly Suitable
12082377,sales,3887711206,Fluid Technology Sales (Outside Sales),Crane Engineering,16.4,100.0,41.5,2,sales,,Highly Suitable
12082377,sales,3898169764,Sales Manager,Confidential,18.9,75.0,35.7,3,communication|marketing|sales,leadership,Suitable
12082377,sales,3903457186,Zee Company - Food & Beverage - Area Sales Manager,The Vincit Group,15.4,75.0,33.3,4,communication|customer_service|sales,excel,Suitable
12082377,sales,3904366733,"Business Development Manager - Builder (Atlanta, Georgia, United States, 30033)",Mohawk Industries,15.4,66.7,30.8,5,marketing|sales,negotiation,Suitable
12082377,sales,3891077116,Regional Sales Manager - South Territory,VirTra,20.6,50.0,29.4,6,marketing|sales,crm|salesforce,Suitable
12082377,sales,3901394479,Outside Sales Representative,Emser Tile,16.1,60.0,29.2,7,communication|marketing|sales,negotiation|recruitment,Suitable
12082377,sales,3887715391,Sales Manager-Huston,"Zoomlion Heavy Industry Science and Technology Co., Ltd",18.2,40.0,24.7,8,marketing|sales,excel|ms_office|powerpoint,Suitable
12082377,sales,3905850249,Designer,Floor & Decor,16.9,28.6,20.4,9,customer_service|sales,crm|ms_office|negotiation|recruitment|salesforce,Suitable
12082377,sales,3887479190,Regional Commercial Account Manager - Virginia,Floor & Decor,15.5,28.6,19.4,10,customer_service|sales,crm|ms_office|negotiation|recruitment|salesforce,Not Suitable
12085736,digital_media,3904573034,Advertising Operations Specialist II,"Capital Staffing Solutions, Inc.",18.1,80.0,36.6,1,html|javascript|marketing|sales,salesforce,Suitable
12085736,digital_media,3901938742,Paid Ads Manager,AdvoCare,18.7,75.0,35.6,2,marketing|sales|social_media,auditing,Suitable
12085736,digital_media,3902849166,Senior Manager of Media Planning & Strategy - Sam's Club MAP,Sam's Club,17.2,60.0,30.0,3,marketing|sales|social_media,leadership|project_management,Suitable
12085736,digital_media,3884933304,Advertising Specialist,Ampcus Inc,19.6,50.0,28.7,4,marketing|sales,adobe|customer_service,Suitable
12085736,digital_media,3904501888,Digital Advertising Campaign Manager [74532],Onward Search,18.7,40.0,25.1,5,sales|sql,ms_office|project_management|tableau,Suitable
12085736,digital_media,3902342942,"Senior Director, Digital Activation",Hearts & Science,17.6,40.0,24.3,6,marketing|negotiation,communication|crm|leadership,Suitable
12085736,digital_media,3902806584,Digital Marketing Manager- Beauty Industry,Bounce Curl,17.0,37.5,23.1,7,marketing|sales|social_media,customer_service|excel|ms_office|powerpoint|seo,Suitable
12085736,digital_media,3903459792,"Associate Director, Programmatic",The Judge Group,17.7,33.3,22.4,8,marketing,excel|recruitment,Suitable
12085736,digital_media,3905372904,Digital Marketing Liaison,"Cambridge Investment Research, Inc.",16.9,33.3,21.8,9,marketing|social_media,adobe|leadership|salesforce|seo,Suitable
12085736,digital_media,3904358813,Senior Media Buyer,The Keller Group,17.0,16.7,16.9,10,marketing,adobe|communication|excel|ms_office|powerpoint,Not Suitable
12092347,fitness,3901673698,Maintenance/Housekeeping Associate - Part Time,Belk,16.1,50.0,26.2,1,sales,customer_service,Suitable
12092347,fitness,3902863465,"Multi-Purpose Clerk - Deli - Lucky - 19181 Sonoma Highway, Sonoma, CA 95476",The Save Mart Companies,14.5,50.0,25.1,2,sales,recruitment,Suitable
12092347,fitness,3904403904,Salesperson,The UPS Store,14.2,50.0,24.9,3,sales,customer_service,Suitable
12092347,fitness,3905668353,Warehouse Person (Loader) - FT/Seasonal (2pm Shift),PepsiCo,14.1,50.0,24.9,4,sales,customer_service,Suitable
12092347,fitness,3888000756,Merchandising Service Associate - Plant Service Lead,"Lowe's Companies, Inc.",13.6,50.0,24.5,5,sales,customer_service,Suitable
12092347,fitness,3902867159,"Multi-Purpose Clerk - Bakery/Deli - Lucky - 2175 Grant Rd., Los Altos, CA 94024",The Save Mart Companies,14.9,33.3,20.5,6,sales,customer_service|recruitment,Suitable
12092347,fitness,3902864516,"Multi-Purpose Clerk - Grocery - Lucky - 2355 California Blvd, Napa, CA 94559",The Save Mart Companies,13.7,33.3,19.6,7,sales,customer_service|recruitment,Not Suitable
12092347,fitness,3905269273,SALES FLOOR ASSOCIATE,Dollar Tree Stores,13.8,25.0,17.1,8,sales,accounting|communication|customer_service,Not Suitable
12092347,fitness,3887496982,General Laborer,,14.9,0.0,10.4,9,,,Not Suitable
12092347,fitness,3887923422,Structural Welder,Energy Jobline,13.3,0.0,9.3,10,,aws,Not Suitable
12122372,apparel,3906224380,Assistant Athletic Director for Marketing and Fan Experience,Presbyterian College,11.4,100.0,38.0,1,customer_service|leadership|marketing|sales|social_media,,Suitable
12122372,apparel,3905848464,Part Time Assistant Office Manager,One On One Inc.,12.1,71.4,29.9,2,leadership|marketing|ms_office|project_management|social_media,excel|powerpoint,Suitable
12122372,apparel,3904960013,Sales Assistant,Haddad Brands,11.4,66.7,27.9,3,ms_office|sales,communication,Suitable
12122372,apparel,3902812861,Assistant Tech Designer,24 Seven Talent,12.0,50.0,23.4,4,ms_office|sales,communication|illustrator,Suitable
12122372,apparel,3887713760,Assistant Buyer,EMERGING BLUE,11.5,50.0,23.0,5,leadership|sales,communication|negotiation,Suitable
12122372,apparel,3902756633,Sales Proposal Writer and Price Quotation Manager (On-Site NYC),SIS International Research & Strategy Consulting,11.3,50.0,22.9,6,marketing|ms_office|sales,communication|excel|powerpoint,Suitable
12122372,apparel,3901378337,Assistant Apparel Product Developer,Eagle Promotions,13.2,28.6,17.8,7,customer_service|ms_office,communication|excel|illustrator|photoshop|powerpoint,Not Suitable
12122372,apparel,3905251175,Senior Sales Account Executive,Capelli New York,11.1,33.3,17.8,8,marketing|sales,communication|excel|powerpoint|recruitment,Not Suitable
12122372,apparel,3901938616,"Designer, Women's Wovens and Knits",24 Seven Talent,11.2,25.0,15.4,9,ms_office,excel|illustrator|photoshop,Not Suitable
12122372,apparel,3904984678,Women's Apparel Designer,24 Seven Talent,11.0,25.0,15.2,10,ms_office,excel|illustrator|photoshop,Not Suitable
12144825,aviation,3891077621,Python/Perl Developer (W2 ONLY),Intellectt Inc,19.7,100.0,43.8,1,javascript|linux|perl|python|sql,,Highly Suitable
12144825,aviation,3884811061,Software Engineer,LemaTech LLC,15.6,100.0,40.9,2,javascript,,Highly Suitable
12144825,aviation,3905862466,Senior PHP Developer ,"firstPRO, Inc",17.6,80.0,36.3,3,.net|css|git|html|javascript|linux|php|sql,azure|communication,Suitable
12144825,aviation,3905833198,Senior Software Engineer,CNA Search,16.4,75.0,34.0,4,css|html|javascript|linux|php|sql,aws|azure,Suitable
12144825,aviation,3890891612,Drupal Developer  || W2 Only,Exarca Inc.,16.7,71.4,33.1,5,css|html|javascript|php|sql,agile|sql_server,Suitable
12144825,aviation,3900963349,Geographic Information System Specialist,Acro Service Corp,16.7,66.7,31.7,6,.net|css|excel|html|javascript|linux|python|sql,autocad|c#|powerpoint|sql_server,Suitable
12144825,aviation,3902827285,Geographic Information System Specialist,"Sunrise Systems, Inc.",16.0,66.7,31.2,7,.net|css|excel|html|javascript|linux|python|sql,autocad|c#|powerpoint|sql_server,Suitable
12144825,aviation,3887717244,Full Stack Developer,Creatives On Call,16.0,66.7,31.2,8,html|javascript|php|sql,aws|recruitment,Suitable
12144825,aviation,3906236480,Back End Developer,nQ Zebraworks,15.4,62.5,29.5,9,.net|docker|git|php|sql,azure|c#|sql_server,Suitable
12144825,aviation,3902363472,Full Stack Engineer,"Agile Global Solutions, Inc",17.0,46.7,25.9,10,.net|docker|git|html|javascript|linux|sql,agile|aws|azure|c#|java|kubernetes|power_bi|project_management,Suitable
12155206,chef,3902780726,Middle School ELA Teacher 2024-2025,Family Life Academy Charter Schools,17.0,100.0,41.9,1,excel,,Highly Suitable
12155206,chef,3898175563,Westover: Long-Term Substitute Teacher Elementary Teacher - Grade 1,Stamford Public Schools,19.4,66.7,33.6,2,accounting|excel|ms_office|powerpoint,communication|quickbooks,Suitable
12155206,chef,3884440229,Upper Elementary School Teacher (Grades 3-5),Ronald C. Wornick Jewish Day School,20.7,0.0,14.5,3,,,Not Suitable
12155206,chef,3890889788,2nd Grade Teacher,Fort Mill School District,17.8,0.0,12.4,4,,data_analysis,Not Suitable
12155206,chef,3901944731,Teacher ,East Aurora School District 131,17.1,0.0,12.0,5,,communication|leadership,Not Suitable
12155206,chef,3904364647,Teacher Sp Ed - Res Interrelated - Special Education,Gwinnett County Public Schools,17.1,0.0,11.9,6,,,Not Suitable
12155206,chef,3899533040,"2024-25 Lead Teacher - Bronx, NY (Grades K-8, Available August 2024)",Public Preparatory Network,17.0,0.0,11.9,7,,communication|data_analysis|leadership,Not Suitable
12155206,chef,3888951355,Teacher Elementary - Grade 3,Gwinnett County Public Schools,16.8,0.0,11.8,8,,communication,Not Suitable
12155206,chef,3898173019,Math Instructor,,16.7,0.0,11.7,9,,,Not Suitable
12155206,chef,3901941501,"2024-2025 READ BY GRADE 3 (RBG3) LEARNING STRATEGIST - WENGERT, CYRIL ES",Clark County School District,16.6,0.0,11.6,10,,leadership,Not Suitable
12171093,advocate,3901964413,Client Service Specialist (Teller),Bank OZK,11.5,100.0,38.0,1,customer_service,,Suitable
12171093,advocate,3904967119,Customer Service Representative,Fit2Run-The Runner's Superstore,10.5,100.0,37.3,2,communication|customer_service,,Suitable
12171093,advocate,3888818408,Retail Store Manager,A Day's March,11.5,60.0,26.1,3,communication|customer_service|leadership,marketing|sales,Suitable
12171093,advocate,3905331998,Assistant Store Manager - Seton Hill Univ. Bookstore,Barnes & Noble College,11.2,50.0,22.8,4,communication|customer_service,accounting|sales,Suitable
12171093,advocate,3900956231,Retail Brand Ambassador (Sales Associate)- PT- Medford (702415),Carhartt,10.3,50.0,22.2,5,communication|customer_service,ms_office|sales,Suitable
12171093,advocate,3884818657,After Sales Service Lead Ambassador,BREITLING,10.2,50.0,22.1,6,communication|customer_service,sales|salesforce,Suitable
12171093,advocate,3901960616,Cons Bnkng Relationship Spec (Relationship Banker),Bank OZK,11.5,33.3,18.0,7,customer_service,budgeting|sales,Not Suitable
12171093,advocate,3890899968,Store Manager,Sporty & Rich,11.1,33.3,17.8,8,customer_service|leadership,accounting|payroll|sales|taxation,Not Suitable
12171093,advocate,3901943264,Retail Sales Keyholder II,YETI,10.9,33.3,17.7,9,customer_service|leadership,html|marketing|ms_office|sales,Not Suitable
12171093,advocate,3904921755,General Manager,10 Fitness,10.3,33.3,17.2,10,customer_service|leadership,auditing|payroll|recruitment|sales,Not Suitable
12191094,public_relations,3894876893,Director Marketing Communications,BlueRose Technologies,16.3,100.0,41.4,1,marketing,,Highly Suitable
12191094,public_relations,3904418839,Assistant Director for Marketing and Communication - Krannert Art Museum,University of Illinois Urbana-Champaign,17.7,75.0,34.9,2,adobe|marketing|social_media,communication,Suitable
12191094,public_relations,3884435115,Events & Communication Coordinator,City of Bondurant,16.7,66.7,31.7,3,marketing|social_media,ms_office,Suitable
12191094,public_relations,3904581909,Director of Communications,Charles E. Smith Life Communities,19.9,50.0,28.9,4,adobe|customer_service|marketing|nursing|sales|social_media,communication|excel|ms_office|photoshop|powerpoint|project_management,Suitable
12191094,public_relations,3884819675,Marketing Manager,Giordano's - Famous Stuffed Pizza,17.7,50.0,27.4,5,marketing|sales|social_media,communication|leadership|project_management,Suitable
12191094,public_relations,3904996332,"Marketing Director, Consulting Events and Communication",Oracle,17.3,50.0,27.1,6,marketing|sales|social_media,leadership|project_management|seo,Suitable
12191094,public_relations,3905293349,"Intern-Public Relations, UofL Health, Part time",UofL Health,16.5,50.0,26.5,7,marketing|social_media,communication|ms_office,Suitable
12191094,public_relations,3905246857,Marketing and Communications Specialist,Tri-Cities Airport (TRI),18.1,42.9,25.5,8,adobe|marketing|social_media,communication|illustrator|photoshop|project_management,Suitable
