candidate_id,candidate_role,job_id,job_title,company_name,text_match_pct,skill_overlap_pct,final_match_score,rank,matching_skills,missing_skills,suitability
27798860,teacher,3891072740,Civil Cad designer,Insight Global,18.2,100.0,42.8,1,ms_office,,Highly Suitable
13037145,fitness,3898164452,Social Media Manager ,24 Seven Talent,18.3,100.0,42.8,1,communication|ms_office|social_media,,Highly Suitable
27372171,information_technology,3884832580,Entry-Mid IT Support Specialist,Piper Companies,18.3,100.0,42.8,1,customer_service,,Highly Suitable
18301617,information_technology,3901450987,IT Support Specialist,City of Greenacres,18.3,100.0,42.8,1,ms_office,,Highly Suitable
14698557,apparel,3887483368,Assistant Manager,Hibbett,18.2,100.0,42.8,1,communication|customer_service|recruitment|sales,,Highly Suitable
10549585,finance,3887577251,Network Analyst,TEKsystems,18.3,100.0,42.8,1,communication|leadership,,Highly Suitable
21298336,engineering,3885827211,Senior Civil Engineer,Henry Hire Solutions,18.3,100.0,42.8,1,autocad,,Highly Suitable
29267293,teacher,3891280400,School Counselor (High School),International Leadership of Texas,18.3,100.0,42.8,1,leadership,,Highly Suitable
24221960,chef,3889173179,"Restaurant Team Member, Evening Shift - Unit 537",Whataburger,18.3,100.0,42.8,1,customer_service,,Highly Suitable
33803142,healthcare,3904424243,Dialysis Facility Administrator,U.S. Renal Care,18.4,100.0,42.8,1,customer_service|nursing|patient_care,,Highly Suitable
32109048,automobile,3885863721,Entry Level Property Claims Adjuster,USAA,18.4,100.0,42.8,1,customer_service,,Highly Suitable
25187733,construction,3901170362,Materials Manager,Philips Recruiting Services / Philips Automotive Recruiting,18.2,100.0,42.7,1,leadership,,Highly Suitable
18731098,hr,3905227718,Human Resources Specialist,,18.1,100.0,42.7,1,accounting|payroll,,Highly Suitable
13328680,digital_media,3902344828,Media Analyst,Gupta Media,18.1,100.0,42.7,1,excel|marketing,,Highly Suitable
29002596,digital_media,3889749249,Market Development Manager,Infojini Inc,18.1,100.0,42.7,1,leadership|marketing|sales,,Highly Suitable
93653247,finance,3901986960,Software PMO Manager,Piper Companies,18.1,100.0,42.7,1,agile|forecasting|leadership|project_management,,Highly Suitable
94492380,digital_media,3885100261,Digital Marketing Executive,"Baytech Recovery, Inc",18.2,100.0,42.7,1,marketing|social_media,,Highly Suitable
20279756,fitness,3902352534,Personal Training Sales Manager,LA Fitness,18.2,100.0,42.7,1,communication|customer_service|leadership|sales,,Highly Suitable
20324037,advocate,3903811799,Supply Chain Director ,,18.2,100.0,42.7,1,customer_service|forecasting|sales,,Highly Suitable
24455357,designer,3901938135,Associate Technical Designer- Kidswear,Fourth Floor,18.1,100.0,42.7,1,excel,,Highly Suitable
29928796,sales,3906247452,Commissioned Sales Associate (Palm Beach),24 Seven Talent,18.2,100.0,42.7,1,customer_service|sales,,Highly Suitable
18975686,finance,3898166933,Finance Manager,,18.1,100.0,42.7,1,negotiation|sales,,Highly Suitable
31292364,public_relations,3905337175,Community Relations Manager,The Church of Jesus Christ of Latter-day Saints,18.1,100.0,42.7,1,marketing,,Highly Suitable
25200253,banking,3901949193,Casual Part-time Teller (34061),Security Financial Bank,18.2,100.0,42.7,1,auditing|customer_service|sales,,Highly Suitable
21060367,arts,3891078292,Executive Chef,Compass Group USA,18.2,100.0,42.7,1,leadership|ms_office,,Highly Suitable
39776400,designer,3888029584,ASME Design Engineer,"RMB Products, Inc.",18.2,100.0,42.7,1,solidworks,,Highly Suitable
16804396,chef,3885105126,Cook - Lor,Career Systems Development Corp,18.2,100.0,42.7,1,customer_service,,Highly Suitable
79759716,business_development,3904702988,"Corporate Partnership Manager, Rip City Remix",Portland Trail Blazers @ the Rose Quarter,18.2,100.0,42.7,1,marketing|negotiation|sales,,Highly Suitable
34554248,hr,3902354944,Human Resources Generalist,"Tenth Avenue Holdings, LLC",18.1,100.0,42.7,1,marketing|onboarding|payroll|recruitment,,Highly Suitable
19796840,information_technology,3884433496,Lead Financial Analyst,TechWish,18.1,100.0,42.7,1,auditing,,Highly Suitable
36170003,business_development,3900966397,Freelance BDM (IT Staffing)- We are open to share our profits,Rivago Infotech Inc,18.0,100.0,42.6,1,negotiation|sales,,Highly Suitable
24740005,construction,3904574369,Construction Project Manager,Bear Real Estate Group,18.0,100.0,42.6,1,excel|project_management,,Highly Suitable
28377361,sales,3905289846,"Culinary Associate II - Main Campus - Culinary/Nutrition - PT, 30 hours biweekly, 2nd Shift",Kettering Health,18.1,100.0,42.6,1,customer_service|sales,,Highly Suitable
29134721,sales,3902367720,Help Desk Specialist,"Set Solutions, a Trace3 Company",18.0,100.0,42.6,1,communication|customer_service,,Highly Suitable
29525715,public_relations,3887473524,English Teacher,City Neighbors Foundation,17.9,100.0,42.6,1,communication,,Highly Suitable
32069695,automobile,3901949193,Casual Part-time Teller (34061),Security Financial Bank,18.0,100.0,42.6,1,auditing|customer_service|sales,,Highly Suitable
14391434,banking,3901951171,Center Director,Save the Children US,18.0,100.0,42.6,1,recruitment,,Highly Suitable
17855844,hr,3895494006,Human Resouces Business Partner,Confidential,17.9,100.0,42.6,1,leadership|recruitment,,Highly Suitable
20330739,digital_media,3886885194,Advertising Sales Manager,Neopets,18.0,100.0,42.6,1,marketing|sales,,Highly Suitable
38056161,public_relations,3900977385,Public Relations Real Estate & Lifestyle (Freelance or Full Time Executive),LΩRA PR,18.0,100.0,42.6,1,excel|ms_office|powerpoint|social_media,,Highly Suitable
10562768,apparel,3905343229,Lifeguards and Swim Instructors,YMCA of Metropolitan Chicago,18.0,100.0,42.6,1,customer_service|leadership,,Highly Suitable
22861181,public_relations,3905601083,Administrative Assistant I,DHL Supply Chain,18.0,100.0,42.6,1,excel|payroll,,Highly Suitable
52246737,information_technology,3901940399,Senior Information Security Analyst,StandardAero,18.0,100.0,42.6,1,auditing,,Highly Suitable
14752209,business_development,3903843140,Replenishment Manager,Ocean Spray Cranberries,17.9,100.0,42.6,1,sales,,Highly Suitable
75435017,advocate,3895547107,Mental Health Registered Nurse (RN) -Day,Johnstown Heights Behavioral Health,17.9,100.0,42.6,1,nursing|patient_care,,Highly Suitable
21007083,apparel,3904412284,Freelance Photographer,,18.1,100.0,42.6,1,adobe|communication|photoshop,,Highly Suitable
98379112,business_development,3884905745,Branch Manager,Jet Direct Mortgage,17.9,100.0,42.5,1,customer_service|marketing,,Highly Suitable
22622351,finance,3895539259,Senior Staff Accountant #: 24-02538,HireTalent - Diversity Staffing & Recruiting Firm,17.9,100.0,42.5,1,accounting|auditing|leadership,,Highly Suitable
22546476,construction,3905249782,Safety Manager - Construction,Anser Advisory,17.8,100.0,42.5,1,ms_office,,Highly Suitable
21478007,public_relations,3891252521,Public Relations Summer Intern,LΩRA PR,17.9,100.0,42.5,1,excel|marketing|ms_office|social_media,,Highly Suitable
15821633,accountant,3898167900,Senior Consultant,Profectus,17.8,100.0,42.5,1,accounting|auditing|quickbooks,,Highly Suitable
11232471,apparel,3886448000,Apparel Merchandising Teammate,DICK'S Sporting Goods,17.8,100.0,42.5,1,sales,,Highly Suitable
37560528,advocate,3905336303,Case Manager,Refuge House Inc,17.8,100.0,42.5,1,ms_office,,Highly Suitable
38225199,finance,3891808431,Accreditation Ambassador,Early Childhood Educators Circle Time™,17.9,100.0,42.5,1,communication|leadership,,Highly Suitable
11555549,arts,3902780726,Middle School ELA Teacher 2024-2025,Family Life Academy Charter Schools,17.9,100.0,42.5,1,excel,,Highly Suitable
10333051,fitness,3891821628,"Travel Nurse RN - $2,384 per week in Tuba City, AZ",TravelNurseSource,17.8,100.0,42.5,1,nursing,,Highly Suitable
15535408,apparel,3900961199,Part Time Floor Leader - Woodfield Mall,Lush Fresh Handmade Cosmetics North America,17.8,100.0,42.5,1,customer_service|sales,,Highly Suitable
29221006,aviation,3904921852,Office Assistant,Travis County,17.9,100.0,42.5,1,accounting,,Highly Suitable
26231609,finance,3891077143,Senior Internal Auditor,Culbertson Resources Inc,17.9,100.0,42.5,1,accounting|auditing,,Highly Suitable
90468982,advocate,3901949193,Casual Part-time Teller (34061),Security Financial Bank,17.9,100.0,42.5,1,auditing|customer_service|sales,,Highly Suitable
16172429,agriculture,3901374354,SBA Commercial Underwriter II,Veritex Community Bank,17.9,100.0,42.5,1,excel,,Highly Suitable
29521434,apparel,3884430718,Director of Childhood Education ,The TemPositions Group of Companies,17.9,100.0,42.5,1,leadership,,Highly Suitable
28697203,information_technology,3887716991,Scrum Master,Net2Source Inc.,17.8,100.0,42.5,1,agile,,Highly Suitable
20674668,information_technology,3903483530,Oracle Developer- W2 only,Mastech Digital,17.8,100.0,42.5,1,sql,,Highly Suitable
36805025,business_development,3903471463,"Public Sector Account Mgr -Brookfield, WI",UScellular,17.9,100.0,42.5,1,sales,,Highly Suitable
17132168,digital_media,3901984333,Vice President of Sales,Unitea,17.8,100.0,42.5,1,leadership|marketing|sales,,Highly Suitable
17704246,sales,3904422428,Zone Specialist - Full Time,Whole Foods Market,17.8,100.0,42.4,1,customer_service|leadership,,Highly Suitable
19396040,engineering,3901949288,Industrial Engineer,AllSTEM Connections,17.7,100.0,42.4,1,project_management,,Highly Suitable
70089206,information_technology,3905235795,Senior Essbase Developer,PRI Technology,17.7,100.0,42.4,1,linux|sql,,Highly Suitable
19072267,public_relations,3898165108,Executive Director,American Foundation for Addiction Research,17.7,100.0,42.4,1,accounting|communication|leadership,,Highly Suitable
32563518,healthcare,3904001514,Information Technology Project Manager,"Tal Search Group, Inc.",17.7,100.0,42.4,1,leadership|negotiation|project_management,,Highly Suitable
93576192,arts,3888814075,Math/ELA Coaches Needed,The Kirkland Group,17.7,100.0,42.4,1,data_analysis,,Highly Suitable
26048718,hr,3889759433,Human Resources Business Partner,TADERA,17.7,100.0,42.4,1,auditing|excel|leadership|ms_office|powerpoint|recruitment,,Highly Suitable
13575312,healthcare,3905862537,Senior Project Manager - Software,"BEM Systems, Inc.",17.8,100.0,42.4,1,agile|project_management,,Highly Suitable
28111403,advocate,3902362683,VP of Clinical Services,"Blue & Co., LLC",17.7,100.0,42.4,1,budgeting|leadership|nursing,,Highly Suitable
28396528,chef,3904365248,"Hospice Certified Nursing Assistant, CNA",Sterling St James LLC,17.7,100.0,42.4,1,nursing,,Highly Suitable
18795567,designer,3904584277,Packaging Graphic Designer,Case-Mate,17.7,100.0,42.4,1,adobe|illustrator|photoshop,,Highly Suitable
28005884,engineering,3884434101,Survey CAD Technician,Insight Global,17.7,100.0,42.4,1,autocad,,Highly Suitable
32947778,hr,3905202804,Human Resources Manager,Dana Incorporated,17.8,100.0,42.4,1,auditing|leadership|negotiation|recruitment,,Highly Suitable
17655479,aviation,3901685725,Material Handler,Nice North America,17.8,100.0,42.4,1,communication,,Highly Suitable
15499825,healthcare,3901962628,Inpatient Facility Medical Coder,DataSkate,17.8,100.0,42.4,1,auditing,,Highly Suitable
30311725,construction,3902812138,Construction Superintendent,Steiner Construction ,17.7,100.0,42.4,1,ms_office|negotiation|project_management,,Highly Suitable
29723311,consultant,3905331350,Deskside Technician,ivision,17.6,100.0,42.3,1,communication,,Highly Suitable
13234267,aviation,3906221748,Maintenance Manager,Tenax Aerospace,17.5,100.0,42.3,1,budgeting,,Highly Suitable
24643412,consultant,3902910127,Senior Mainframe programmer -On-site,3A Soft Inc,17.5,100.0,42.3,1,linux,,Highly Suitable
14966165,public_relations,3903843722,Executive Director,YMCA of Greater Brandywine,17.5,100.0,42.3,1,budgeting|leadership|marketing,,Highly Suitable
27152464,engineering,3901398411,Senior Quality Assurance Lead (ONLY LOCAL CANDIDATES IN PENNSALVYNIA),Business Integra Inc,17.6,100.0,42.3,1,agile|communication|leadership,,Highly Suitable
11676151,agriculture,3902832401,Network Engineer,ConsultNet Technology Services and Solutions,17.5,100.0,42.3,1,excel|ms_office,,Highly Suitable
16985289,apparel,3902733566,"Senior Brand Manager, Red Tree Beverages",The Coca-Cola Company,17.5,100.0,42.3,1,leadership|marketing,,Highly Suitable
10641230,information_technology,3904091394,"Hiring-  Web & Mobile Content Specialist- Merrifield, VA",The Xela Group,17.6,100.0,42.3,1,adobe|css|html|javascript|seo,,Highly Suitable
68781345,banking,3903802785,"Project Manager, ERP Implementation & Operational Projects",Chesapeake Search Partners,17.6,100.0,42.3,1,leadership|project_management,,Highly Suitable
36904300,sales,3901949193,Casual Part-time Teller (34061),Security Financial Bank,17.5,100.0,42.3,1,auditing|customer_service|sales,,Highly Suitable
22465498,accountant,3894271267,Accountant,HB Staffing,17.5,100.0,42.3,1,accounting|auditing|budgeting,,Highly Suitable
97405769,advocate,3904985330,Assistant Manager - Closing Shifts,A Hiring Company,17.6,100.0,42.3,1,customer_service|sales,,Highly Suitable
21283733,designer,3904966361,Graphic Designer,Allegra Marketing • Print • Mail - Lisle/Naperville,17.6,100.0,42.3,1,marketing,,Highly Suitable
19558834,public_relations,3901989980,Public Relations Intern,Brand Experience,17.6,100.0,42.3,1,communication|marketing,,Highly Suitable
19616406,hr,3901375479,Benefits Coordinator,Elmhurst District 205 Public Schools,17.5,100.0,42.3,1,auditing|payroll,,Highly Suitable
37402097,teacher,3900961269,Medical Assistant (Front/Back Office),"Mercy Medical Center, Baltimore, MD",17.5,100.0,42.3,1,communication|patient_care,,Highly Suitable
11957080,information_technology,3903486030,IT Support Specialist Level 2,AVASO Technology Solutions,17.6,100.0,42.3,1,customer_service|ms_office,,Highly Suitable
29648950,finance,3903830603,Sales Consultant,Century Complete,17.5,100.0,42.3,1,customer_service|marketing|sales,,Highly Suitable
27090089,healthcare,3903872980,Radiology Academic Coord,MedStar Health,17.6,100.0,42.3,1,communication|customer_service,,Highly Suitable
22042181,advocate,3906229351,VHP Claims Examiner,County of Santa Clara,17.6,100.0,42.3,1,customer_service,,Highly Suitable
39081840,hr,3901963538,Human Resources Generalist,PCRK Group (Massage Envy),17.5,100.0,42.3,1,onboarding|payroll,,Highly Suitable
12341902,agriculture,3891280400,School Counselor (High School),International Leadership of Texas,17.4,100.0,42.2,1,leadership,,Highly Suitable
25862026,accountant,3904710939,Senior Accountant,Morehouse School of Medicine,28.2,75.0,42.2,1,accounting|financial_analysis|ms_office,excel,Highly Suitable
24953126,construction,3902341510,Construction Inspector,CSR Engineering,17.4,100.0,42.2,1,ms_office,,Highly Suitable
30968749,designer,3895536464,Sheet Metal Processor / Designer,Navistar Inc,17.4,100.0,42.2,1,excel|powerpoint,,Highly Suitable
14064815,advocate,3906257685,Medical Biller,"Key Staffing, Inc.",17.4,100.0,42.2,1,customer_service,,Highly Suitable
63670997,consultant,3904061559,Director of Corporate Communications,WSFS Bank,17.4,100.0,42.2,1,marketing|project_management|social_media,,Highly Suitable
15139979,engineering,3906250505,Industrial Electrician II,Dallas Fort Worth International Airport (DFW),17.4,100.0,42.2,1,leadership,,Highly Suitable
22718826,construction,3898163020,Electrical Estimator,Insight Global,17.5,100.0,42.2,1,budgeting|ms_office,,Highly Suitable
14640322,hr,3884431554,Senior HR Generalist,Vaco,17.4,100.0,42.2,1,onboarding|payroll|recruitment,,Highly Suitable
37792474,sales,3904934899,Sales Engineer,Air Comfort ,17.5,100.0,42.2,1,sales,,Highly Suitable
39650734,hr,3906259619,Human Resources Generalist (NY+TX),MINISO USA,17.4,100.0,42.2,1,communication|ms_office|payroll|recruitment,,Highly Suitable
36302399,banking,3895541683,Part Time Relationship Banker,Comerica Bank,17.4,100.0,42.2,1,customer_service|marketing|onboarding|sales,,Highly Suitable
20932019,designer,3905251884,Sr. Design Specialist,USPRO,17.4,100.0,42.2,1,autocad,,Highly Suitable
33176873,hr,3902808155,Sr. HRBP,The Opus Group,17.5,100.0,42.2,1,leadership|recruitment,,Highly Suitable
32799518,construction,3900093671,Retail Lead Ambassador  (Replenishment/Key Holder),The Coca-Cola Company,17.4,100.0,42.2,1,sales,,Highly Suitable
58428843,sales,3889739729,Director of Procurement,CareersInFood.com,17.3,100.0,42.1,1,sales,,Highly Suitable
34317538,designer,3903453751,Senior User Experience Researcher - 77192,Swoon,17.2,100.0,42.1,1,agile|project_management,,Highly Suitable
22732234,automobile,3905296210,Disaster Preparedness Program Representative 2 (NY HELPS),NYS Division of Homeland Security & Emergency Services,17.4,100.0,42.1,1,leadership,,Highly Suitable
19284293,aviation,3902863203,Deployable Aircraft Mechanic,General Atomics,17.2,100.0,42.1,1,leadership,,Highly Suitable
11637468,banking,3906094955,Commercial Loan Servicing Associate,Ascendo Resources,17.3,100.0,42.1,1,accounting|taxation,,Highly Suitable
55477468,sales,3895217917,Dry Goods Seasonal Associate,Dry Goods USA,17.3,100.0,42.1,1,customer_service|sales,,Highly Suitable
30148777,aviation,3900982140,Litigation Paralegal ,Robert Half,17.3,100.0,42.1,1,ms_office,,Highly Suitable
23510685,hr,3902752787,"Executive Director of Human Resources, Spaulding Rehabilitation Hospital",Mass General Brigham,17.2,100.0,42.1,1,leadership|recruitment,,Highly Suitable
31362807,apparel,3887496591,Assistant Store Manager - Spirit,Spirit Halloween,17.2,100.0,42.1,1,sales,,Highly Suitable
28815362,construction,3902341510,Construction Inspector,CSR Engineering,17.2,100.0,42.1,1,ms_office,,Highly Suitable
12674307,designer,3894992387,Interior Designer,The Wellsville Group,17.2,100.0,42.1,1,communication|excel|sales,,Highly Suitable
30542184,engineering,3891014499,Validation Technician,Insight Global,17.3,100.0,42.1,1,communication,,Highly Suitable
25482567,fitness,3902352534,Personal Training Sales Manager,LA Fitness,17.2,100.0,42.1,1,communication|customer_service|leadership|sales,,Highly Suitable
26961846,finance,3902739493,Senior Accountant,Russell Tobin,17.4,100.0,42.1,1,accounting|auditing|taxation,,Highly Suitable
20314980,consultant,3905848007,EUC Engineer with Airwatch (Fulltime - Permanent),Net2Source Inc.,17.3,100.0,42.1,1,leadership,,Highly Suitable
20400279,advocate,3904985330,Assistant Manager - Closing Shifts,A Hiring Company,17.3,100.0,42.1,1,customer_service|sales,,Highly Suitable
99714410,consultant,3905218448,Manufacturing Engineer,Sabert Corporation,17.3,100.0,42.1,1,leadership,,Highly Suitable
20390397,designer,3902340798,Lead Electrical Engineer,Engtal,17.2,100.0,42.0,1,ms_office,,Highly Suitable
31225895,apparel,3887929636,Airport Passenger Assistance Agent,GAT Airline Ground Support,17.2,100.0,42.0,1,communication|customer_service,,Highly Suitable
12334650,arts,3906225919,Barista,Lori's Gifts,17.2,100.0,42.0,1,customer_service,,Highly Suitable
24754689,advocate,3894298509,Nutritionist 2- Chatham,Georgia Department of Public Health,17.2,100.0,42.0,1,leadership,,Highly Suitable
12666174,construction,3904054130,Chief Estimator,"Team Builders Recruiting and Consulting, LLC",17.1,100.0,42.0,1,project_management,,Highly Suitable
25001005,public_relations,3894876893,Director Marketing Communications,BlueRose Technologies,17.2,100.0,42.0,1,marketing,,Highly Suitable
27091280,apparel,3902809893,Assistant Store Director,Broken English Jewelry,17.2,100.0,42.0,1,customer_service|sales,,Highly Suitable
32802563,engineering,3906089899,Receptionist,,17.1,100.0,42.0,1,communication|customer_service|ms_office,,Highly Suitable
14528265,designer,3905830965,Welder,Craftweld Fabrication Co. Inc.,17.1,100.0,42.0,1,aws,,Highly Suitable
19497420,public_relations,3901933905,Marketing Director,Aimic Inc,17.2,100.0,42.0,1,leadership|marketing|sales|social_media,,Highly Suitable
59696315,business_development,3901376470,Business Development Manager,Access Sciences,17.2,100.0,42.0,1,leadership|marketing,,Highly Suitable
16378091,construction,3884898527,Cashier,City of West Hollywood,17.1,100.0,42.0,1,customer_service,,Highly Suitable
10189110,aviation,3891077644,Buyer II/Inventory Coordinator,,17.2,100.0,42.0,1,negotiation,,Highly Suitable
54180474,arts,3888951355,Teacher Elementary - Grade 3,Gwinnett County Public Schools,17.2,100.0,42.0,1,communication,,Highly Suitable
62071407,engineering,3901637920,Critical Facilities Technician,Aligned Data Centers,17.1,100.0,42.0,1,ms_office,,Highly Suitable
21796843,banking,3902752787,"Executive Director of Human Resources, Spaulding Rehabilitation Hospital",Mass General Brigham,17.2,100.0,42.0,1,leadership|recruitment,,Highly Suitable
23914451,hr,3886896748,Human Resources Business Partner,Allied Stone Inc,17.2,100.0,42.0,1,leadership|project_management|recruitment,,Highly Suitable
23951429,designer,3904966361,Graphic Designer,Allegra Marketing • Print • Mail - Lisle/Naperville,17.1,100.0,42.0,1,marketing,,Highly Suitable
12022566,engineering,3901936712,Technical Program Manager/Product Quality Manager,WalkWater Technologies,17.2,100.0,42.0,1,project_management,,Highly Suitable
36621169,sales,3901938135,Associate Technical Designer- Kidswear,Fourth Floor,17.1,100.0,42.0,1,excel,,Highly Suitable
24020470,information_technology,3903486030,IT Support Specialist Level 2,AVASO Technology Solutions,17.2,100.0,42.0,1,customer_service|ms_office,,Highly Suitable
20457611,fitness,3903449027,Accounts Receivable Specialist,SeyTec,16.9,100.0,41.9,1,accounting|payroll|quickbooks|taxation,,Highly Suitable
26834746,engineering,3901675539,Senior Chief Engineer,JLL,17.0,100.0,41.9,1,leadership|project_management,,Highly Suitable
36625776,healthcare,3899537439,"Director, Provider Contracts (Value Based Contracts/Nevada) - REMOTE",Molina Healthcare,17.0,100.0,41.9,1,leadership|negotiation,,Highly Suitable
37292350,agriculture,3890892430,7th Grade Social Studies Teacher - Middle School,Fort Mill School District,17.0,100.0,41.9,1,data_analysis,,Highly Suitable
37058472,designer,3903475627,"Sr Assoc, Production Planning (New Grad-Mason, OH)",L3Harris Technologies,17.0,100.0,41.9,1,communication,,Highly Suitable
25857360,information_technology,3894950257,Front Desk Receptionist,Atlantic Group,17.0,100.0,41.9,1,communication|customer_service,,Highly Suitable
30965258,designer,3894864674,Design Specialist,Genovations Media,17.0,100.0,41.9,1,adobe|illustrator|marketing|photoshop,,Highly Suitable
12155206,chef,3902780726,Middle School ELA Teacher 2024-2025,Family Life Academy Charter Schools,17.0,100.0,41.9,1,excel,,Highly Suitable
18236085,business_development,3894281188,Account Executive Hospice,Medical Services of America,16.9,100.0,41.9,1,communication|nursing|sales,,Highly Suitable
38108845,fitness,3902751699,General Manager,Troon,17.0,100.0,41.9,1,communication|leadership|marketing|sales,,Highly Suitable
98389424,aviation,3886450354,Unified Communication Specialist,Piper Companies,16.9,100.0,41.9,1,linux,,Highly Suitable
21645690,banking,3906098036,Senior Wealth Management Advisor & Financial Planner,Croghan Colonial Bank,17.1,100.0,41.9,1,excel|leadership|ms_office|taxation,,Highly Suitable
10738095,apparel,3901982883,Personal Lines Account Manager,The Jonus Group,17.0,100.0,41.9,1,communication|excel,,Highly Suitable
98086373,public_relations,3902355038,Communications Specialist,City of Pittsburgh,17.1,100.0,41.9,1,marketing|social_media,,Highly Suitable
39908485,construction,3902808146,Construction Superintendent,Open Systems Inc.,16.9,100.0,41.9,1,excel|leadership|project_management,,Highly Suitable
32532982,designer,3902752235,Mechanical Process Designer - Page/IMES,Page,17.0,100.0,41.9,1,autocad,,Highly Suitable
19714635,apparel,3904406626,Sr. Marketing Manager,Funrise,17.0,100.0,41.9,1,leadership|marketing|social_media,,Highly Suitable
22047665,sales,3885835540,Registered Pharmacist,"Hy-Vee, Inc.",17.0,100.0,41.9,1,customer_service|sales,,Highly Suitable
15337481,advocate,3887498930,Equipment Finance Collections Specialist I,First Citizens Bank,17.1,100.0,41.9,1,customer_service|sales,,Highly Suitable
32954522,designer,3898167194,Florist,24 Seven Talent,16.8,100.0,41.8,1,sales,,Highly Suitable
29573698,fitness,3895492257,Store Attendant,Top Stop Convenience Stores - A Division of Wind River Petroleum,16.9,100.0,41.8,1,customer_service,,Highly Suitable
31111279,information_technology,3884929200,"Director, Enterprise Project Management Office (PMO)","Coordinated Care Services, Inc. (CCSI)",16.9,100.0,41.8,1,leadership|project_management,,Highly Suitable
25676643,hr,3905239404,HR Specialist (Recruitment & Placement-DEU Certified) GS12,Rividium Inc,16.9,100.0,41.8,1,auditing|onboarding|recruitment,,Highly Suitable
29149998,hr,3902750307,Human Resources Manager,Foundation Recruiting and Consulting,16.8,100.0,41.8,1,accounting|leadership|payroll|recruitment,,Highly Suitable
26819872,aviation,3904369036,Senior Administrative Aircrew Systems Analyst (Assistant Requirements Officer),"KBR, Inc.",16.8,100.0,41.8,1,excel|powerpoint,,Highly Suitable
12696104,sales,3904403904,Salesperson,The UPS Store,16.9,100.0,41.8,1,customer_service|sales,,Highly Suitable
26160200,digital_media,3901960681,Digital Marketing Specialist,Fox Racing,16.9,100.0,41.8,1,css|html|marketing|sales|seo|social_media,,Highly Suitable
26278597,business_development,3904579193,Flagship Store Manager,Colin McKenzie Consulting,16.8,100.0,41.8,1,customer_service|leadership|sales,,Highly Suitable
13393401,banking,3885813242,"AVP/VP, Commercial Banking - Naperville",Old Second National Bank,16.9,100.0,41.8,1,communication,,Highly Suitable
16121015,sales,3888476633,F&B and Sales Cast Member Roles at the Morocco Pavilion at EPCOT,The Walt Disney Company,16.9,100.0,41.8,1,sales,,Highly Suitable
89858892,fitness,3900093671,Retail Lead Ambassador  (Replenishment/Key Holder),The Coca-Cola Company,16.8,100.0,41.8,1,sales,,Highly Suitable
99033098,arts,3891081026,Medical Receptionist,Alpine Physician Partners,16.8,100.0,41.8,1,communication|customer_service|excel,,Highly Suitable
93828034,public_relations,3903456269,Digital Marketing Executive,iConsultera,16.9,100.0,41.8,1,marketing|seo|social_media,,Highly Suitable
91026230,apparel,3905615068,Coordinator - Competitive Sports & Student Development,Systems Ltd,16.8,100.0,41.8,1,forecasting|leadership|payroll,,Highly Suitable
53227466,arts,3903486030,IT Support Specialist Level 2,AVASO Technology Solutions,16.8,100.0,41.8,1,customer_service|ms_office,,Highly Suitable
20905088,apparel,3901949288,Industrial Engineer,AllSTEM Connections,16.9,100.0,41.8,1,project_management,,Highly Suitable
74126637,advocate,3899530020,Dependency Case Manager,Family Support Services,16.8,100.0,41.8,1,leadership,,Highly Suitable
95382114,business_development,3904089674,Head of Sales,Exelegent,16.8,100.0,41.8,1,crm|leadership|marketing|negotiation|sales,,Highly Suitable
42164460,advocate,3889754922,Account Manager,,16.9,100.0,41.8,1,customer_service,,Highly Suitable
22800977,arts,3891280400,School Counselor (High School),International Leadership of Texas,16.8,100.0,41.8,1,leadership,,Highly Suitable
51638201,construction,3904952892,Construction Project Manager,SERVPRO® Team Bates/Hogan,16.8,100.0,41.8,1,customer_service|excel|project_management,,Highly Suitable
14861855,business_development,3901644228,Business Development Specialist,RoviSys Building Technologies,16.8,100.0,41.8,1,communication|customer_service|sales,,Highly Suitable
13348915,sales,3902937010,Retail Sales Associate,Charity Advertising and Marketing Partners,16.9,100.0,41.8,1,communication|sales,,Highly Suitable
51415089,public_relations,3905337175,Community Relations Manager,The Church of Jesus Christ of Latter-day Saints,16.9,100.0,41.8,1,marketing,,Highly Suitable
59962788,hr,3906259619,Human Resources Generalist (NY+TX),MINISO USA,16.9,100.0,41.8,1,communication|ms_office|payroll|recruitment,,Highly Suitable
73157997,banking,3887882945,Part Time Teller,Comerica Bank,16.9,100.0,41.8,1,customer_service|marketing|sales,,Highly Suitable
23573064,finance,3887888895,Regional Project Analyst - (Home-based),UNDP Careers,16.9,100.0,41.8,1,budgeting|project_management|recruitment,,Highly Suitable
24001783,agriculture,3886449183,"Environmental Technician, Lead",ASRC Federal,16.9,100.0,41.8,1,excel,,Highly Suitable
37521676,business_development,3891074373,Key Account Manager,,16.7,100.0,41.7,1,negotiation|sales,,Highly Suitable
10399912,hr,3904392169,Project Assistant - Global Facilities (Ft. Worth),Burns & McDonnell,16.7,100.0,41.7,1,excel|powerpoint,,Highly Suitable
13418452,apparel,3904943484,ISSO,"BUSINESS OPERATIONAL CONCEPTS, LLC",16.6,100.0,41.7,1,auditing|linux,,Highly Suitable
27850777,business_development,3861704803,Business Development Manager,Kastech Software Solutions Group,16.8,100.0,41.7,1,recruitment,,Highly Suitable
