job_id,duplicate_id,similarity
3904728183,3904729065,0.9605
3894869245,3905208065,0.9526
3899542633,3905862151,0.9703
3887477885,3895232825,0.9564
3887477885,3895234651,0.9568
3887477885,3895236154,0.9519
3887477885,3895236156,0.9547
3887477885,3905270263,0.9805
3887483238,3895232823,0.992
3887483238,3895237083,0.9908
3887483238,3904415483,0.9875
3887484243,3887860591,0.9725
3887484243,3887860592,0.9761
3887484243,3901648615,0.9764
3887484243,3905265680,0.9777
3887484243,3905851380,0.9724
3887859697,3905267637,0.9725
3887859697,3905845944,0.9726
3887859697,3905846860,0.9804
3887859697,3905853044,0.9726
3887860591,3887860592,0.9512
3887860591,3901648615,0.9959
3887860591,3905265680,0.9716
3887860591,3905851380,0.9708
3887860592,3901648615,0.9529
3887860592,3905265680,0.9542
3895232823,3895237083,0.9867
3895232823,3904415483,0.9881
3895232825,3895234647,0.9775
3895232825,3895234651,0.9785
3895232825,3895236154,0.9884
3895232825,3895236156,0.9845
3895232825,3905270263,0.951
3895234647,3895234651,0.9755
3895234647,3895236154,0.9834
3895234647,3895236156,0.9758
3895234647,3905270263,0.9528
3895234651,3895236154,0.9796
3895234651,3895236156,0.9768
3895235473,3905270262,0.9957
3895235473,3905848740,0.9884
3895236154,3895236156,0.9798
3895236154,3905270263,0.9568
3895237083,3904415483,0.9871
3895520476,3904414910,0.9791
3895520476,3904422003,1.0
3895521277,3904420187,0.9787
3895521277,3905271198,0.979
3895521277,3905365101,0.9535
3901648615,3905265680,0.9755
3901648615,3905851380,0.9748
3904414910,3904422003,0.9791
3904420187,3905271198,0.9856
3904420187,3905365101,0.9554
3905265680,3905851380,0.9741
3905265683,3905266628,0.9896
3905267637,3905845944,0.9727
3905267637,3905846860,0.9725
3905267637,3905853044,0.9727
3905267642,3905850420,0.9774
3905270262,3905848740,0.9887
3905271198,3905365101,0.9557
3905845944,3905846860,0.9726
3905845944,3905853044,0.9804
3905846860,3905853044,0.9726
3887487780,3887491563,0.9627
3887488634,3887493104,0.9928
3887488641,3887856385,0.9732
3887489630,3887489631,0.9735
3887489640,3887492490,0.9507
3887489640,3887493118,0.9696
3887490555,3887493112,0.9712
3887491562,3887492533,0.9519
3887491562,3887493105,0.9505
3887492490,3887492504,0.9602
3887492490,3887494111,0.9517
3887492490,3905841664,0.9595
3887492504,3905841664,0.9519
3887492533,3887493105,0.9715
3887494106,3887494107,0.9531
3898156751,3898159460,0.9981
3901979643,3902828666,0.9548
3900939914,3900943238,0.9947
3900939914,3900944001,0.9947
3900943238,3900944001,0.9943
3902928916,3904425831,0.9793
3887497840,3905855740,0.9612
3887497853,3904419867,0.9947
3887702311,3902921255,0.9762
3887702311,3905284710,0.9788
3902921255,3905284710,0.9881
3905323938,3905328421,0.9683
3891285732,3891288484,0.9732
3902734488,3903880460,0.9822
3903819831,3904506984,0.9974
3898171767,3901947284,0.9571
3901984583,3901989326,0.9945
3900087828,3900091354,0.9956
3887496961,3887701430,0.9566
3887496961,3904426045,0.9618
3887499909,3887701430,0.9801
3887499909,3904426045,0.9749
3887701430,3904426045,0.9681
3887701431,3887873233,0.9886
3887870710,3887870711,0.9579
3901676234,3905290276,1.0
3901942961,3901981320,0.9567
3886835946,3886841350,0.9569
3886835946,3886842194,0.9583
3886841350,3886842194,0.9572
3884849595,3886466476,0.9695
3884849595,3886466576,0.9554
3884849595,3886467510,0.9552
3884849595,3901964317,0.9695
3884849595,3902862757,0.9562
3884849595,3902863706,0.9695
3884849595,3902867377,0.9683
3884853175,3886470284,0.9664
3884853175,3900963198,0.9633
3884853175,3900965093,0.9726
3884853175,3901965279,0.9796
3884853175,3902861918,0.9664
3884853175,3902861919,0.9633
3884853175,3902865697,0.9595
3884853175,3902866573,0.9763
3884853175,3902867389,0.9763
3886466476,3886466576,0.9717
3886466476,3886467510,0.9715
3886466476,3901964317,0.986
3886466476,3902862757,0.9725
3886466476,3902863706,0.986
3886466476,3902867377,0.9714
3886466576,3886467510,0.9727
3886466576,3901963336,0.9507
3886466576,3901964317,0.9717
3886466576,3902862757,0.9737
3886466576,3902863706,0.9717
3886466576,3902867377,0.9573
3886466589,3902861946,0.9952
3886467510,3901963336,0.9506
3886467510,3901964317,0.9715
3886467510,3902862757,0.9735
3886467510,3902863706,0.9715
3886467510,3902867377,0.9571
3886468483,3901967101,0.9682
3886470182,3901999463,0.9648
3886470284,3900963198,0.9747
3886470284,3900965093,0.97
3886470284,3901965279,0.9708
3886470284,3902861918,0.9885
3886470284,3902861919,0.9747
3886470284,3902865697,0.9708
3886470284,3902866573,0.9785
3886470284,3902867389,0.9785
3900963198,3900965093,0.9669
3900963198,3901965279,0.9677
3900963198,3902861918,0.9747
3900963198,3902861919,0.9885
3900963198,3902865697,0.9709
3900963198,3902866573,0.9753
3900963198,3902867389,0.9753
3900964158,3900964159,0.9845
3900965069,3902862746,0.9699
3900965093,3901965279,0.9771
3900965093,3902861918,0.97
3900965093,3902861919,0.9669
3900965093,3902865697,0.9631
3900965093,3902866573,0.98
3900965093,3902867389,0.98
3901962441,3901963338,0.9928
3901963336,3902862757,0.9628
3901964317,3902862757,0.9725
3901964317,3902863706,0.986
3901964317,3902867377,0.9714
3901965277,3902863704,0.9525
3901965279,3902861918,0.9708
3901965279,3902861919,0.9677
3901965279,3902865697,0.9639
3901965279,3902866573,0.9808
3901965279,3902867389,0.9808
3901966248,3901992916,0.9796
3902861918,3902861919,0.9747
3902861918,3902865697,0.9708
3902861918,3902866573,0.9785
3902861918,3902867389,0.9785
3902861919,3902865697,0.9709
3902861919,3902866573,0.9753
3902861919,3902867389,0.9753
3902862737,3902862757,0.9553
3902862757,3902863706,0.9725
3902862757,3902867377,0.9582
3902863703,3902864772,0.9695
3902863706,3902867377,0.9714
3902865697,3902866573,0.9714
3902865697,3902867389,0.9714
3902866555,3902867380,0.9779
3902866573,3902867389,0.9885
3895541631,3895542645,0.9678
3895541631,3895546116,0.955
3891077264,3901940275,0.9564
3891077264,3901943188,0.958
3901940275,3901943188,0.9843
3901977814,3901982644,0.9604
3901977814,3902834366,0.9693
3901982644,3902834366,0.962
3902834362,3902835332,0.9806
3884805758,3884807481,0.9595
3884812106,3901977810,0.9631
3891074573,3900983019,0.9689
3901938858,3901980943,0.9838
3901939809,3901939811,1.0
3888019812,3905248593,0.9833
3888019812,3905254064,0.9714
3888019812,3905254084,1.0
3888019812,3905255053,0.9785
3901635785,3905251391,0.9872
3901635785,3905253090,0.995
3901635785,3905255097,0.9855
3905245932,3905247588,0.9699
3905245932,3905251223,0.9525
3905247588,3905251220,0.9675
3905247588,3905251223,0.9774
3905247692,3905247750,0.967
3905247692,3905255062,0.9861
3905247750,3905255062,0.966
3905248593,3905254064,0.9579
3905248593,3905254084,0.9833
3905248593,3905255053,0.9648
3905248661,3905248727,0.9809
3905248683,3905251359,0.9797
3905248683,3905252325,0.983
3905251220,3905251223,0.9633
3905251359,3905252325,0.9776
3905251391,3905253090,0.9854
3905251391,3905255097,0.976
3905253090,3905255097,0.9837
3905254064,3905254084,0.9714
3905254064,3905255053,0.9532
3905254084,3905255053,0.9785
3903835760,3903839479,0.9876
3903835760,3903840383,0.9914
3903839479,3903840383,0.9884
3898162940,3898164442,0.9981
3901631761,3901636287,0.9925
3901673584,3901674492,0.9663
3901694465,3901694562,0.9753
3905849696,3905884349,0.9734
3906243811,3906247072,0.9966
3901938576,3902351432,0.9587
3884936205,3900090716,0.9868
3884936205,3903874760,0.9935
3884937056,3903877512,0.96
3885822634,3885824544,0.9867
3885827353,3902793984,0.9862
3887984990,3902794778,0.96
3887985768,3887987546,0.9895
3887988461,3904062000,0.9689
3894555810,3894561354,0.9748
3900090716,3903874760,0.9872
3902799201,3903879510,0.9612
3903874759,3903880372,0.9861
3904054998,3904060531,0.9515
3904054999,3904056866,0.9694
3904054999,3904057780,0.9882
3904056866,3904057780,0.9718
3901941966,3901944195,0.9659
3901941966,3901944319,0.9861
3901944195,3901944319,0.9723
3901349329,3901900090,0.959
3901900090,3902363946,0.984
3884814759,3901940777,0.9852
3884814759,3901944009,0.9852
3884814760,3884815523,0.993
3884814762,3884818332,0.9535
3884814762,3901984188,0.9702
3884818332,3901984188,0.9535
3886833400,3886834225,0.9702
3886834223,3891257956,0.9803
3886834223,3891260594,0.9759
3891257956,3891260594,0.9857
3891260592,3891264113,0.9618
3891260593,3900980801,0.9512
3891260593,3900980802,0.9512
3891260593,3901937991,0.9512
3900980801,3900980802,0.9885
3900980801,3901937991,0.9885
3900980801,3901939758,0.9698
3900980801,3901982966,0.9556
3900980801,3901983718,0.9704
3900980801,3901985132,0.9704
3900980801,3901986056,0.9556
3900980802,3901937991,0.9885
3900980802,3901939758,0.9698
3900980802,3901982966,0.9556
3900980802,3901983718,0.9704
3900980802,3901985132,0.9704
3900980802,3901986056,0.9556
3900981711,3901987017,0.962
3901937991,3901939758,0.9698
3901937991,3901982966,0.9556
3901937991,3901983718,0.9704
3901937991,3901985132,0.9704
3901937991,3901986056,0.9556
3901939758,3901983718,0.9536
3901939758,3901985132,0.9536
3901940777,3901944009,0.9852
3901982966,3901983718,0.9617
3901982966,3901985132,0.9617
3901982966,3901986056,0.9893
3901983718,3901985132,0.989
3901983718,3901986056,0.9617
3901985132,3901986056,0.9617
3885845760,3885845762,0.9639
3888421623,3888424329,0.9881
3902753072,3903884985,0.9563
3903885832,3903886819,0.9714
3903885832,3903889544,0.9784
3903886819,3903889544,0.9738
3901162173,3904096855,0.9812
3904940844,3905872740,0.9626
3900062942,3904582741,0.9876
3902749903,3902751535,0.9936
3902749903,3903886859,0.9782
3902749903,3903889588,0.9893
3902749903,3903891113,0.9837
3902751535,3903886859,0.9777
3902751535,3903889588,0.9887
3902751535,3903891113,0.9831
3903886859,3903889588,0.982
3903886859,3903891113,0.9904
3903889588,3903891113,0.9874
3902732849,3902736426,0.9562
3889111955,3889113742,0.9693
3895806392,3904393137,0.9523
3895806392,3905330922,0.9568
3895806392,3905334558,0.9623
3904393137,3905334558,0.9509
3905203621,3905330892,0.9516
3905330922,3905334558,0.957
3895599319,3905395293,0.9514
3902947956,3902950356,0.9941
3902947958,3902949628,0.9936
3902947958,3905300792,0.9925
3902949628,3905300792,0.993
3906223602,3906225486,0.9796
3884851679,3884853429,0.9725
3902864879,3902865828,0.984
3902735893,3902737513,0.9955
3906253980,3906255560,0.9616
3884928876,3887702827,0.9809
3884928876,3905863401,0.9773
3884928889,3905858978,0.9542
3884929720,3884933350,0.977
3884933339,3904425425,0.9801
3887702827,3905863401,0.9784
3901677723,3901682249,0.9863
3901677723,3904429186,0.986
3901682249,3904429186,0.9796
3902924581,3904428321,0.9675
3902924584,3904931732,0.991
3902926202,3904929942,0.9726
3904424477,3904428321,0.9609
3904429158,3905862493,0.9579
3904933343,3905288561,0.9714
3905284917,3905284921,0.9816
3901394836,3901900023,0.9601
3900958785,3900959494,0.9762
3900958785,3901961218,0.9544
3900958785,3902865438,0.9762
3900959493,3901997351,0.9601
3900959494,3901961218,0.9679
3900959494,3902865438,1.0
3901961218,3902865438,0.9679
3904949580,3904950515,0.9969
3904950329,3905885162,0.9956
3905665584,3905881308,0.9955
3905873982,3905885195,0.9843
3905874915,3905886010,0.9721
3895804626,3904392396,0.9729
3904388535,3905331569,0.9755
3904388535,3906255084,0.9616
3906251878,3906252728,0.9636
3906248979,3906249914,0.9967
3906248979,3906250929,0.9912
3906249914,3906250929,0.9945
3903833617,3903836205,0.9575
3904710974,3904717051,0.9944
3887589804,3903453678,0.9546
3887589804,3903456224,0.9546
3887589804,3903884662,0.9777
3887589805,3902743895,0.9814
3887589805,3902748358,0.9814
3887589805,3902749306,0.9814
3887589805,3903454542,0.9814
3887589805,3903456223,0.9814
3887589805,3904711872,0.9814
3887592626,3887596146,0.9564
3887592626,3894577591,0.9866
3887592626,3902743944,0.9866
3887592626,3902745659,0.9866
3887592626,3903454555,0.9866
3887592626,3903455276,0.9866
3887592626,3903457104,0.9866
3887592626,3903457114,0.9866
3887592626,3903458060,0.9866
3887592626,3903883738,0.9866
3887592626,3903883741,0.96
3887592626,3903887462,0.96
3887592626,3904710957,0.9866
3887592626,3904710960,0.9866
3887592626,3904711878,0.9866
3887592626,3904711879,0.9866
3887592626,3904712799,0.9866
3887592626,3904713859,0.9866
3887592626,3904714357,0.9866
3887592626,3904715230,0.9866
3887596146,3894577591,0.9564
3887596146,3902743944,0.9564
3887596146,3902745659,0.9564
3887596146,3903454555,0.9564
3887596146,3903455276,0.9564
3887596146,3903457104,0.9564
3887596146,3903457114,0.9564
3887596146,3903458060,0.9564
3887596146,3903883738,0.9564
3887596146,3903883741,0.9604
3887596146,3903887462,0.9604
3887596146,3904710957,0.9564
3887596146,3904710960,0.9564
3887596146,3904711878,0.9564
3887596146,3904711879,0.9564
3887596146,3904712799,0.9564
3887596146,3904713859,0.9564
3887596146,3904714357,0.9564
3887596146,3904715230,0.9564
3894570949,3894577590,0.9848
3894570949,3894577593,0.9825
3894577590,3894577593,0.9927
3894577591,3902743944,0.9866
3894577591,3902745659,0.9866
3894577591,3903454555,0.9866
3894577591,3903455276,0.9866
3894577591,3903457104,0.9866
3894577591,3903457114,0.9866
3894577591,3903458060,0.9866
3894577591,3903883738,0.9866
3894577591,3903883741,0.96
3894577591,3903887462,0.96
3894577591,3904710957,0.9866
3894577591,3904710960,0.9866
3894577591,3904711878,0.9866
3894577591,3904711879,0.9866
3894577591,3904712799,0.9866
3894577591,3904713859,0.9866
3894577591,3904714357,0.9866
3894577591,3904715230,0.9866
3894577592,3903886481,0.9585
3894577592,3903888323,0.9581
3894577592,3904710959,0.9585
3902743895,3902748358,0.9814
3902743895,3902749306,0.9814
3902743895,3903454542,0.9814
3902743895,3903456223,0.9814
3902743895,3904711872,0.9814
3902743943,3903453678,0.9532
3902743943,3903455037,0.9838
3902743943,3903456224,0.9532
3902743943,3904711877,0.9838
3902743943,3904712798,0.9838
3902743944,3902745659,0.9866
3902743944,3903454555,0.9866
3902743944,3903455276,0.9866
3902743944,3903457104,0.9866
3902743944,3903457114,0.9866
3902743944,3903458060,0.9866
3902743944,3903883738,0.9866
3902743944,3903883741,0.96
3902743944,3903887462,0.96
3902743944,3904710957,0.9866
3902743944,3904710960,0.9866
3902743944,3904711878,0.9866
3902743944,3904711879,0.9866
3902743944,3904712799,0.9866
3902743944,3904713859,0.9866
3902743944,3904714357,0.9866
3902743944,3904715230,0.9866
3902745659,3903454555,0.9866
3902745659,3903455276,0.9866
3902745659,3903457104,0.9866
3902745659,3903457114,0.9866
3902745659,3903458060,0.9866
3902745659,3903883738,0.9866
3902745659,3903883741,0.96
3902745659,3903887462,0.96
3902745659,3904710957,0.9866
3902745659,3904710960,0.9866
3902745659,3904711878,0.9866
3902745659,3904711879,0.9866
3902745659,3904712799,0.9866
3902745659,3904713859,0.9866
3902745659,3904714357,0.9866
3902745659,3904715230,0.9866
3902748358,3902749306,0.9814
3902748358,3903454542,0.9814
3902748358,3903456223,0.9814
3902748358,3904711872,0.9814
3902749306,3903454542,0.9814
3902749306,3903456223,0.9814
3902749306,3904711872,0.9814
3903452753,3903457105,0.9743
3903452767,3903457115,0.9841
3903452767,3903888335,0.9841
3903453678,3903455037,0.9532
3903453678,3903456224,0.9773
3903453678,3903884662,0.9546
3903453678,3904711877,0.9532
3903453678,3904712798,0.9532
3903454542,3903456223,0.9814
3903454542,3904711872,0.9814
3903454555,3903455276,0.9866
3903454555,3903457104,0.9866
3903454555,3903457114,0.9866
3903454555,3903458060,0.9866
3903454555,3903883738,0.9866
3903454555,3903883741,0.96
3903454555,3903887462,0.96
3903454555,3904710957,0.9866
3903454555,3904710960,0.9866
3903454555,3904711878,0.9866
3903454555,3904711879,0.9866
3903454555,3904712799,0.9866
3903454555,3904713859,0.9866
3903454555,3904714357,0.9866
3903454555,3904715230,0.9866
3903455037,3903456224,0.9532
3903455037,3904711877,0.9838
3903455037,3904712798,0.9838
3903455276,3903457104,0.9866
3903455276,3903457114,0.9866
3903455276,3903458060,0.9866
3903455276,3903883738,0.9866
3903455276,3903883741,0.96
3903455276,3903887462,0.96
3903455276,3904710957,0.9866
3903455276,3904710960,0.9866
3903455276,3904711878,0.9866
3903455276,3904711879,0.9866
3903455276,3904712799,0.9866
3903455276,3904713859,0.9866
3903455276,3904714357,0.9866
3903455276,3904715230,0.9866
3903456223,3904711872,0.9814
3903456224,3903884662,0.9546
3903456224,3904711877,0.9532
3903456224,3904712798,0.9532
3903456227,3904711873,0.9503
3903457104,3903457114,0.9866
3903457104,3903458060,0.9866
3903457104,3903883738,0.9866
3903457104,3903883741,0.96
3903457104,3903887462,0.96
3903457104,3904710957,0.9866
3903457104,3904710960,0.9866
3903457104,3904711878,0.9866
3903457104,3904711879,0.9866
3903457104,3904712799,0.9866
3903457104,3904713859,0.9866
3903457104,3904714357,0.9866
3903457104,3904715230,0.9866
3903457114,3903458060,0.9866
3903457114,3903883738,0.9866
3903457114,3903883741,0.96
3903457114,3903887462,0.96
3903457114,3904710957,0.9866
3903457114,3904710960,0.9866
3903457114,3904711878,0.9866
3903457114,3904711879,0.9866
3903457114,3904712799,0.9866
3903457114,3904713859,0.9866
3903457114,3904714357,0.9866
3903457114,3904715230,0.9866
3903457115,3903888335,0.9841
3903458060,3903883738,0.9866
3903458060,3903883741,0.96
3903458060,3903887462,0.96
3903458060,3904710957,0.9866
3903458060,3904710960,0.9866
3903458060,3904711878,0.9866
3903458060,3904711879,0.9866
3903458060,3904712799,0.9866
3903458060,3904713859,0.9866
3903458060,3904714357,0.9866
3903458060,3904715230,0.9866
3903883738,3903883741,0.96
3903883738,3903887462,0.96
3903883738,3904710957,0.9866
3903883738,3904710960,0.9866
3903883738,3904711878,0.9866
3903883738,3904711879,0.9866
3903883738,3904712799,0.9866
3903883738,3904713859,0.9866
3903883738,3904714357,0.9866
3903883738,3904715230,0.9866
3903883741,3903887462,0.981
3903883741,3904710957,0.96
3903883741,3904710960,0.96
3903883741,3904711878,0.96
3903883741,3904711879,0.96
3903883741,3904712799,0.96
3903883741,3904713859,0.96
3903883741,3904714357,0.96
3903883741,3904715230,0.96
3903886481,3903888323,0.9608
3903886481,3904710959,0.9819
3903887462,3904710957,0.96
3903887462,3904710960,0.96
3903887462,3904711878,0.96
3903887462,3904711879,0.96
3903887462,3904712799,0.96
3903887462,3904713859,0.96
3903887462,3904714357,0.96
3903887462,3904715230,0.96
3903888323,3904710959,0.9608
3904709902,3904709907,1.0
3904710957,3904710960,0.9866
3904710957,3904711878,0.9866
3904710957,3904711879,0.9866
3904710957,3904712799,0.9866
3904710957,3904713859,0.9866
3904710957,3904714357,0.9866
3904710957,3904715230,0.9866
3904710960,3904711878,0.9866
3904710960,3904711879,0.9866
3904710960,3904712799,0.9866
3904710960,3904713859,0.9866
3904710960,3904714357,0.9866
3904710960,3904715230,0.9866
3904711877,3904712798,0.9838
3904711878,3904711879,0.9866
3904711878,3904712799,0.9866
3904711878,3904713859,0.9866
3904711878,3904714357,0.9866
3904711878,3904715230,0.9866
3904711879,3904712799,0.9866
3904711879,3904713859,0.9866
3904711879,3904714357,0.9866
3904711879,3904715230,0.9866
3904712799,3904713859,0.9866
3904712799,3904714357,0.9866
3904712799,3904715230,0.9866
3904713859,3904714357,0.9866
3904713859,3904715230,0.9866
3904714357,3904715230,0.9866
3905209953,3905247532,0.959
3889125531,3906259376,0.9578
3888011137,3895566776,0.9744
3888011137,3895570398,0.9736
3888011137,3895571029,0.9744
3888011137,3895572218,0.973
3891070706,3904367781,0.9788
3895566776,3895570398,0.9865
3895566776,3895571029,1.0
3895566776,3895572218,0.9899
3895567724,3895569391,0.9744
3895570398,3895571029,0.9865
3895570398,3895572218,0.9851
3895570410,3904366883,0.9862
3895571029,3895572218,0.9899
3895571354,3904372194,0.991
3895806473,3895810035,0.9511
3895807327,3905392864,0.9536
3895807327,3905394597,0.9614
3895807327,3905396474,0.9747
3895810029,3895810070,0.9815
3895811024,3895811189,0.9722
3904390470,3904391413,0.9576
3905200490,3905396475,0.9595
3905329910,3905332689,0.9515
3905329910,3905332690,0.9657
3905329910,3905336265,0.9505
3905329914,3905333662,0.9554
3905330905,3905330906,0.992
3905330905,3905332689,0.9612
3905330905,3905332690,0.9583
3905330905,3905333661,0.9516
3905330905,3905336265,0.9538
3905330906,3905332689,0.9568
3905330906,3905336265,0.9617
3905330907,3905333662,0.9899
3905330907,3905336264,0.9849
3905332686,3905332689,0.9747
3905332686,3905333661,0.9873
3905332689,3905333661,0.9774
3905332690,3905336265,0.9717
3905333662,3905336264,0.9861
3905392864,3905394597,0.9726
3905393740,3905600002,1.0
3905394597,3905396474,0.9512
3905395478,3905399137,0.9737
3905396475,3905600000,0.9647
3906256183,3906257146,0.954
3906257146,3906258146,0.9625
3887717078,3887717085,0.9914
3905374067,3905374068,0.9786
3904926714,3905857523,0.97
3906235731,3906237281,0.9655
3885112125,3885112127,0.9792
3901956729,3901960040,0.9918
3901956729,3903873859,0.96
3901960040,3903873859,0.9678
3902861296,3902864191,0.9831
3884823081,3898167884,0.9777
3884823081,3901988058,0.973
3898167884,3901988058,0.973
3904930988,3904935658,0.9781
3904389540,3904394269,0.9953
3887839570,3887839806,0.9521
3887839570,3887845551,0.9513
3887839570,3888970848,0.9737
3887839570,3889223739,0.9664
3887839806,3888969958,0.9781
3887839806,3889220839,0.9644
3887840464,3888973346,0.9686
3887840464,3889226231,0.966
3887840464,3895494622,0.9721
3887841828,3887845396,0.9835
3887841828,3888011325,0.9531
3887841828,3895202642,0.9774
3887841828,3895499069,0.9835
3887841828,3904966907,0.9541
3887844203,3888967645,0.9727
3887844203,3889444955,0.9817
3887844203,3889450165,0.965
3887844203,3895202237,0.9559
3887844203,3901617937,0.9635
3887844289,3887845246,0.9718
3887844289,3889230465,0.975
3887844289,3905373901,0.9857
3887844313,3888027762,0.9554
3887844313,3888971594,0.983
3887844313,3889227363,0.9654
3887844313,3901625344,0.9596
3887845246,3889230465,0.9678
3887845246,3905373901,0.9784
3887845396,3888011325,0.9572
3887845396,3895202642,0.9906
3887845396,3895499069,1.0
3887845396,3904966907,0.9582
3887845551,3888970848,0.9673
3887845551,3889223739,0.9525
3888006883,3888006975,0.9907
3888006883,3888010467,0.9549
3888006883,3888011044,0.9771
3888006883,3888011047,0.9698
3888006883,3888962825,0.9862
3888006975,3888010467,0.9551
3888006975,3888011044,0.9664
3888006975,3888011047,0.9627
3888006975,3888962825,0.9838
3888010467,3888962825,0.9621
3888010713,3888972863,0.977
3888010713,3888975480,0.9821
3888010713,3895569548,0.9946
3888011044,3888011047,0.9844
3888011044,3888962825,0.976
3888011047,3888962825,0.9723
3888011135,3888967645,0.957
3888011135,3895201301,0.9699
3888011135,3901617937,0.9667
3888011135,3901618975,0.963
3888011325,3895202642,0.9528
3888011325,3895499069,0.9572
3888011325,3904966907,0.9981
3888027762,3888971594,0.9661
3888027762,3889227363,0.9575
3888027762,3901625344,0.9737
3888962825,3888977338,0.9509
3888967645,3889444955,0.9681
3888967645,3889450165,0.9516
3888967645,3895201301,0.9593
3888967645,3895202237,0.9539
3888967645,3901617937,0.9681
3888969958,3888970848,0.9663
3888969958,3889220839,0.9628
3888970848,3889223739,0.975
3888970848,3895569334,0.9637
3888971594,3889227363,0.9763
3888971594,3901625344,0.9703
3888972863,3888975480,0.9949
3888972863,3895569548,0.9823
3888973346,3889226231,0.9578
3888973346,3895494622,0.9639
3888975480,3895569548,0.9875
3889220839,3895569334,0.9687
3889226231,3895494622,0.9803
3889227363,3901625344,0.9599
3889230465,3905373901,0.9842
3889232275,3895494622,0.9564
3889444955,3889450165,0.9605
3889444955,3901617937,0.959
3895201301,3901617937,0.9574
3895201301,3901618975,0.951
3895202642,3895499069,0.9906
3895202642,3904966907,0.9523
3895499069,3904966907,0.9582
3895567405,3895569189,0.9717
3895570609,3895571283,0.9796
3895570609,3905383122,0.9723
3895571283,3905383122,0.9522
3895572221,3905373901,0.9621
3895579233,3905378522,0.9589
3901617937,3901618975,0.9572
3904970593,3904971485,0.9793
3904970593,3904974223,0.9765
3904971485,3904974223,0.9852
3887492901,3895522628,0.9642
3904384695,3904390121,0.9921
3904386646,3905331260,0.9923
3904386646,3905334042,0.9602
3905331260,3905334042,0.9657
3891078423,3903456337,0.9839
3895810613,3904396201,0.9795
3904950553,3905662850,0.9778
3891266914,3895535628,0.9614
3902939277,3904427935,0.9702
3905295403,3905868808,0.9704
3905667403,3905669189,0.9636
3888011673,3888015553,0.9809
3888011673,3888019042,0.9786
3888011673,3888020300,0.9805
3888011673,3888020348,0.9805
3888011673,3888021002,0.9791
3888011673,3888022026,0.981
3888011673,3889462555,0.9791
3888015553,3888019042,0.9786
3888015553,3888020300,0.981
3888015553,3888020348,0.9805
3888015553,3888021002,0.9791
3888015553,3888022026,0.981
3888015553,3889462555,0.9791
3888019042,3888020300,0.9786
3888019042,3888020348,0.9786
3888019042,3888021002,0.9772
3888019042,3888022026,0.9787
3888019042,3889462555,0.9772
3888020300,3888020348,0.9805
3888020300,3888021002,0.9792
3888020300,3888022026,0.9806
3888020300,3889462555,0.9791
3888020348,3888021002,0.9791
3888020348,3888022026,0.9813
3888020348,3889462555,0.9791
3888021002,3888022026,0.9792
3888021002,3889462555,0.9777
3888022026,3889462555,0.9792
3889458826,3889473962,0.9579
3889460306,3889470476,0.9514
3889477401,3904979096,0.9526
3889478412,3905316535,0.9659
3905315862,3905683383,0.9668
3889491964,3904390220,0.9684
3889491964,3906252554,0.975
3904390220,3906252554,0.9916
3904722634,3904725279,0.9954
3884436886,3891261995,0.9639
3884436886,3900983346,0.9503
3900980981,3901987137,0.9931
3886441955,3886442598,0.9519
3886441955,3901987417,0.9762
3886441955,3901988443,0.9762
3886441994,3886444605,0.9985
3886442598,3901987417,0.96
3886442598,3901988443,0.96
3886444602,3900937981,0.9707
3886444682,3901984681,0.9853
3901987417,3901988443,0.9897
3884437919,3884822945,0.9829
3884437919,3891091367,1.0
3884437919,3891270650,1.0
3884439918,3884822955,0.9953
3884439918,3884824746,0.9814
3884440743,3884826482,0.9876
3884440807,3884822952,0.9885
3884440807,3884822954,0.9888
3884440833,3884822960,0.9787
3884440833,3884825543,0.9782
3884440833,3901354866,0.9514
3884442866,3901985544,0.9895
3884446090,3886440938,0.9811
3884822945,3891091367,0.9829
3884822945,3891270650,0.9829
3884822952,3884822954,0.9925
3884822955,3884824746,0.9817
3884822960,3884825543,0.9887
3884822969,3891088510,1.0
3884823716,3886444537,0.9814
3884823716,3891269689,0.9811
3884823716,3891270629,0.9816
3884823716,3901991154,0.9825
3884823735,3901989360,0.9893
3884823738,3884826485,0.9636
3884823738,3884829116,0.9835
3884823738,3886440951,0.9839
3884823738,3886441957,0.9636
3884824737,3891267812,0.97
3884825556,3884827383,0.9683
3884825556,3884829106,0.9771
3884825594,3884829128,0.988
3884825594,3886447011,0.9767
3884826473,3901986488,0.9909
3884826488,3898171893,0.9512
3884827383,3884829106,0.991
3884828309,3891271641,0.9776
3884829116,3886440951,0.9915
3884829128,3886447011,0.9773
3886440919,3886440928,0.9547
3886440919,3891266797,0.9547
3886440919,3891273120,0.9754
3886440919,3901989365,0.9746
3886440928,3891266797,1.0
3886440928,3891273120,0.9536
3886440928,3901989365,0.9518
3886440946,3886446275,0.9871
3886440946,3891270712,0.9807
3886441927,3898171830,0.9642
3886442578,3901989369,0.9863
3886442606,3886444538,0.9813
3886442606,3886447020,0.9839
3886442606,3901985539,0.9925
3886442606,3901986475,0.982
3886444537,3891269689,0.9629
3886444537,3891270629,0.9634
3886444537,3901991154,0.9643
3886444538,3886447020,0.9802
3886444538,3901985539,0.9887
3886444538,3901986475,0.9932
3886446275,3891270712,0.9815
3886447020,3901985539,0.9913
3886447020,3901986475,0.9809
